"","lw","season","player_id","label","lws_lastyear","ppr_lastyear","lw_lastyear","sv_lastyear","lw_ever","PA_SuccessRate","PA_HC_Change","PA_Team_Change","PA_Season_Skipped","PA_Team_Drafted","team_traded","g30_lastyear","g25_lastyear","g20_lastyear","gT10_lastyear","adp_averagePick","ecr","experience","pos_QB","pos_RB","pos_WR","pos_TE","lws_2yrs_ago","ppr_2yrs_ago","lw_2yrs_ago","sv_2yrs_ago","PA_SuccessRate_lastyear","PA_HC_Change_lastyear","PA_Team_Change_lastyear","PA_Season_Skipped_lastyear","PA_Team_Drafted_lastyear","team_traded_lastyear","g30_lastyear_2yrs_ago","g25_lastyear_2yrs_ago","g20_lastyear_2yrs_ago","gT10_2yrs_ago","adp_averagePick_lastyear","ecr_lastyear","full_name","League_Winner","Season_Valid","Games_Away","LWS","PPR","games30","games25","games20","gamesT10","position","LWP4_Ranking","EndofSeason_Rankings","graph_col_lw","LWS_rank","PPR_rank","g30_rank","g25_rank","g20_rank","gT10_rank","yearly_id","graph_col_pos","ecr_unranked","adp_undrafted","comparison_valid","yearly_rank","yearly_rank_per","med_mean_sqrt","compare_p2","lwp4_comp_rank","EOS_yearly","Position_order","zr_rankings_adjusted"
"4728",0.00301577360369265,2021,"00-0034672",0,NA,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,247.48,646,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethan Wolf",0,0,3,0,2.8,0,0,0,0,"TE",4729,10511,"#900D09",6933,10511,5290,5865,6698,6783,"2021_00-0034672","#C95B0C",646,247.48,0,342,0.911288355105456,375.29284565523,0,4106,458,"4",334
"4729",0.00301577360369265,2021,"00-0034735",0,NA,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,247.48,646,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Codey McElroy",0,0,3,0,0,0,0,0,0,"TE",4730,11890,"#900D09",6934,11889,5291,5866,6699,6784,"2021_00-0034735","#C95B0C",646,247.48,0,343,0.912250561499702,375.993191427717,0,4110,510,"4",335
"4730",0.00301577360369265,2014,"00-0028179",0,NA,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,255.3,369,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"David Ausberry",0,0,3,0,3.4,0,0,0,0,"TE",4731,10362,"#900D09",6935,10362,5292,5867,6700,6785,"2014_00-0028179","#C95B0C",397.5,255.3,0,350,1.03812176933378,337.147346620633,0,5278,425,"4",344
"4731",0.00301577360369265,2019,"00-0032986",0,NA,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,264.62,602,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J.P. Holtz",0,1,3,0,16.1,0,0,0,0,"TE",4732,8225,"#900D09",6936,8222,5293,5868,6701,6786,"2019_00-0032986","#C95B0C",602,264.62,1,360,0.938332712146665,383.659223791114,0,4270,339,"4",356
"4732",0.00301577360369265,2018,"00-0032089",0,NA,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,273.75,361.2,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brian Parker",0,0,3,0,8.3,0,0,0,0,"TE",4733,9369,"#900D09",6937,9369,5294,5869,6702,6787,"2018_00-0032089","#C95B0C",361.2,273.75,0,358,1.04001224006711,344.226717924878,0,5294,389,"4",354
"4733",0.00301577360369265,2020,"00-0033627",0,NA,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,312.14,392.5,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jason Croom",0,0,3,0,7.3,0,0,0,0,"TE",4734,9552,"#900D09",6938,9552,5295,5870,6703,6788,"2020_00-0033627","#C95B0C",392.5,312.14,0,348,0.99588757681953,349.437032954437,0,4809,417,"4",343
"4734",0.00301577360369265,2020,"00-0033564",0,NA,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,312.14,392.5,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jake Butt",0,0,3,0,2.5,0,0,0,0,"TE",4735,10597,"#900D09",6939,10597,5296,5871,6704,6789,"2020_00-0033564","#C95B0C",392.5,312.14,0,349,0.996844038593945,350.104917608041,0,4819,461,"4",344
"4735",0.00301577360369265,2022,"00-0035671",0,NA,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,350,383,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jace Sternberger",0,0,3,0,0,0,0,0,0,"TE",4736,11891,"#900D09",6940,11890,5297,5872,6705,6790,"2022_00-0035671","#C95B0C",383,350,0,349,0.982287012010013,355.293306063221,0,4650,301,"4",342
"4736",0.00301577360369265,2022,"00-0035039",0,NA,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,350,383,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stephen Carlson",0,0,3,0,0,0,0,0,0,"TE",4737,11892,"#900D09",6941,11891,5298,5873,6706,6791,"2022_00-0035039","#C95B0C",383,350,0,350,0.984646680729985,355.457451743524,0,4673,302,"4",343
"4737",0.00301577360369265,2022,"00-0035102",0,NA,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,350,383,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brandon Dillon",0,0,3,0,0,0,0,0,0,"TE",4738,11893,"#900D09",6942,11892,5299,5874,6707,6792,"2022_00-0035102","#C95B0C",383,350,0,351,0.985597389415242,356.129190042041,0,4683,303,"4",344
"4738",0.00301577360369265,2022,"00-0035539",0,NA,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,350,383,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isaac Nauta",0,0,3,0,0,0,0,0,0,"TE",4739,11894,"#900D09",6943,11893,5300,5875,6708,6793,"2022_00-0035539","#C95B0C",383,350,0,352,0.986545432000433,356.800597906823,0,4698,304,"4",345
"4739",0.00301577360369265,2022,"00-0035529",0,NA,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,350,383,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hakeem Butler",0,0,3,0,0,0,0,0,0,"TE",4740,11895,"#900D09",6944,11894,5301,5876,6709,6794,"2022_00-0035529","#C95B0C",383,350,0,353,0.987490820993776,357.471677199747,0,4710,305,"4",346
"4740",0.00301475590094924,2017,"00-0032626",0,0,44.2,0,0,0,0,0,0,0,0,0,0,0,0,0,240.74,307.33,1,0,0,1,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,232.88,344,"Geronimo Allison",0,1,3,0,46.3,0,0,0,0,"WR",4741,6032,"#900D09",6945,5852,5302,5877,6710,6795,"2017_00-0032626","#03254C",358.5,240.74,1,346,1.14326915585401,302.640894515816,1,1436,242,"3",348
"4741",0.00301475590094924,2017,"00-0032398",0,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,240.74,325.67,1,0,0,1,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,232.88,344,"Chris Moore",0,1,3,0,59.9,0,0,0,0,"WR",4742,5515,"#900D09",6946,5194,5303,5878,6711,6796,"2017_00-0032398","#03254C",358.5,240.74,1,347,1.10196637825411,314.891639933486,1,1222,215,"3",349
"4742",0.00301246391609311,2022,"00-0034765",0,0,69.1,0,1,0,0,1,0,0,0,0,0,0,0,0,350,252.19,4,0,0,1,0,1,103.1,0,1,0,0,0,0,0,0,0,0,1,0,172.83,188.88,"Tre'Quan Smith",0,0,3,0,0,0,0,0,0,"WR",4743,11896,"#900D09",6947,11895,5304,5879,6712,6797,"2022_00-0034765","#03254C",383,350,0,354,1.0598826147491,333.999251496167,1,1061,306,"3",360
"4743",0.00301188230514526,2012,"00-0022781",0,2,98.6,0,0,0,0,0,0,0,0,0,0,0,1,1,223.48,210.2,8,0,0,1,0,0,103.5,0,1,0,0,1,0,0,1,0,0,0,0,219.23,198.5,"Michael Jenkins",0,1,3,0,96.9,0,0,0,0,"WR",4744,4563,"#900D09",6948,3716,5305,5880,6713,6798,"2012_00-0022781","#03254C",210.2,223.48,1,346,1.43568511530981,240.999921438438,1,2701,179,"3",349
"4744",0.00301109766587615,2018,"00-0027996",0,0,90.7,0,1,0,0,0,1,0,1,0,0,0,0,0,273.75,257.05,7,0,0,1,0,0,64.7,0,1,0,0,1,0,0,1,0,0,0,0,206.33,197.13,"Torrey Smith",0,1,3,0,50,0,0,0,0,"WR",4745,5866,"#900D09",6949,5654,5306,5881,6714,6799,"2018_00-0027996","#03254C",361.2,273.75,1,359,1.25988762826678,284.94604752479,1,2048,239,"3",362
"4745",0.00300985109061003,2017,"00-0024264",0,0,-0.1,0,0,0,0,1,1,0,0,1,0,0,0,0,240.74,358.5,11,1,0,0,0,0,6.42,0,0,0,0,0,0,0,0,0,0,0,0,232.88,344,"Kellen Clemens",0,0,3,0,-1.06,0,0,0,0,"QB",4746,12554,"#900D09",6950,12553,5307,5882,6715,6800,"2017_00-0024264","#FFC0CB",358.5,240.74,0,650,NA,NA,0,NA,NA,"1",650
"4746",0.00300467573106289,2012,"00-0027739",0,0,13.3,0,1,0,0,0,0,0,0,0,0,0,0,0,223.48,210.2,112,0,0,0,0,0,13.3,0,0,0,0,0,0,0,0,0,0,0,0,219.23,357,"John Conner",0,0,3,0,0,0,0,0,0,"FB",4747,11897,"#900D09",6951,11896,5308,5883,6716,6801,"2012_00-0027739","",210.2,223.48,0,347,1.43891203186836,241.154422448909,1,2708,470,"",350
"4747",0.00300439144484699,2012,"00-0022897",0,0,12.6,0,0,0,0,1,0,0,0,0,0,0,0,0,223.48,210.2,112,0,0,0,0,0,16.1,0,1,0,0,0,0,0,0,0,0,0,0,219.23,357,"Greg Jones",0,0,3,0,18.2,0,0,0,0,"FB",4748,7955,"#900D09",6952,7950,5309,5884,6717,6802,"2012_00-0022897","",210.2,223.48,0,348,1.44213540746386,241.308824538184,1,2717,317,"",351
"4748",0.0030042314901948,2018,"00-0032362",0,0,16.2,0,0,0,0,0,0,0,1,0,0,0,0,0,273.75,361.2,2,0,0,1,0,0,14.6,0,0,0,0,0,0,1,0,0,0,0,0,240.74,358.5,"Maurice Harris",0,1,3,2,59.4,0,0,1,1,"WR",4749,3381,"#900D09",3167,5208,5310,5885,2896,2944,"2018_00-0032362","#03254C",361.2,273.75,1,360,1.04186452214125,345.534368768144,0,5313,124,"3",363
"4749",0.00299676274880767,2021,"00-0029664",0,NA,NA,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,247.48,646,9,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Josh Gordon",0,0,3,0,14.2,0,0,0,0,"WR",4750,8469,"#900D09",6953,8469,5311,5886,6718,6803,"2021_00-0029664","#03254C",646,247.48,0,344,0.913210201413458,376.693120015042,0,4116,357,"3",347
"4750",0.0029944411944598,2017,"00-0032791",0,0,6.1,0,0,0,0,0,0,0,1,1,0,0,0,0,240.74,358.5,1,0,0,1,0,NA,NA,0,0,0,1,0,0,1,0,NA,NA,NA,NA,232.88,344,"Jakeem Grant",0,1,3,2,46.5,0,0,1,1,"WR",4751,3431,"#900D09",3168,5840,5312,5887,2897,2945,"2017_00-0032791","#03254C",358.5,240.74,1,348,1.04983303552258,331.481281522803,0,5373,128,"3",350
"4751",0.0029917904175818,2020,"00-0032975",0,2,40.4,0,0,0,0,1,1,0,1,0,0,0,1,1,312.14,392.5,4,0,1,0,0,0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,264.62,602,"Jonathan Williams",0,0,3,0,4.6,0,0,0,0,"RB",4752,10095,"#900D09",6954,10095,5313,5888,6719,6804,"2020_00-0032975","#228C22",392.5,312.14,0,350,0.997797772320321,350.772480866634,0,4835,438,"2",345
"4752",0.00298914615996182,2015,"00-0027125",0,NA,NA,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,235.56,396.5,6,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zach Miller",0,1,3,3,107.9,0,1,1,1,"TE",4753,2600,"#900D09",2660,3374,5314,1673,2898,2946,"2015_00-0027125","#C95B0C",396.5,235.56,1,339,1.02338122227722,331.254856568172,0,5142,110,"4",336
"4753",0.00298816687427461,2021,"00-0033555",0,0,37.6,0,1,0,0,0,0,0,1,1,0,0,0,0,247.48,646,4,0,0,1,0,0,22.5,0,0,0,0,0,0,1,1,0,0,0,0,312.14,325,"Mack Hollins",0,1,3,0,60.3,0,0,0,0,"WR",4754,5492,"#900D09",6955,5165,5315,5889,6720,6805,"2021_00-0033555","#03254C",646,247.48,1,345,0.914167286686241,377.392633738392,0,4126,224,"3",348
"4754",0.00298690446652472,2016,"00-0031687",0,NA,NA,0,0,0,0,1,1,1,0,0,NA,NA,NA,NA,232.88,344,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raheem Mostert",0,0,3,0,0.6,0,0,0,0,"RB",4755,11294,"#900D09",6956,11294,5316,5890,6721,6806,"2016_00-0031687","#228C22",344,232.88,0,343,1.05765030533243,324.303787623066,0,5417,475,"2",341
"4755",0.00298453122377396,2012,"00-0026902",0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,223.48,210.2,3,0,0,1,0,0,11.4,0,0,0,0,0,0,0,0,0,0,0,0,219.23,357,"Ramses Barden",0,1,3,2,36,0,0,1,1,"WR",4756,3460,"#900D09",3169,6482,5317,5891,2899,2947,"2012_00-0026902","#03254C",210.2,223.48,1,349,1.44535525171478,241.463127896028,1,2726,122,"3",352
"4756",0.00297990487888455,2015,"00-0029729",0,0,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,235.56,396.5,2,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,NA,NA,NA,NA,255.3,397.5,"Austin Johnson",0,0,3,0,14.9,0,0,0,0,"FB",4757,8371,"#900D09",6957,8369,5318,5892,6722,6807,"2015_00-0029729","",396.5,235.56,0,340,1.0243622129583,331.913844242749,0,5155,362,"",343
"4757",0.00297779054380953,2018,"00-0032959",0,0,1.3,0,0,0,0,0,0,0,1,0,0,0,0,0,273.75,361.2,2,0,0,1,0,0,37.6,0,0,0,0,0,0,1,0,0,0,0,0,240.74,260.86,"Charone Peake",0,1,3,0,4.5,0,0,0,0,"WR",4758,10120,"#900D09",6958,10120,5319,5893,6723,6808,"2018_00-0032959","#03254C",361.2,273.75,1,361,1.04278664459413,346.187786227841,0,5318,421,"3",364
"4758",0.00296914461068809,2021,"00-0036308",0,NA,NA,0,0,0,0,0,1,1,0,1,NA,NA,NA,NA,247.48,406.25,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isaiah Coulter",0,0,3,0,0,0,0,0,0,"WR",4759,11898,"#900D09",6959,11897,5320,5894,6724,6809,"2021_00-0036308","#03254C",646,247.48,0,346,1.01896041909911,339.561766595318,0,5079,511,"3",350
"4759",0.00296155014075339,2012,"00-0028007",0,0,23.3,0,0,0,0,0,0,0,0,0,0,0,0,0,223.48,210.2,1,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,219.23,357,"Rob Housler",0,1,3,0,86.7,0,0,0,0,"TE",4760,4752,"#900D09",6960,4061,5321,5895,6725,6810,"2012_00-0028007","#C95B0C",210.2,223.48,1,350,1.44857157419982,241.617332711597,1,2734,183,"4",343
"4760",0.00295687490142882,2016,"00-0026182",0,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,232.88,229.12,8,0,0,1,0,8,181.2,0,1,1,1,1,0,0,0,0,2,4,2,151.28,112.53,"Eddie Royal",0,0,3,2,87.9,0,0,1,1,"WR",4761,3264,"#900D09",3170,4012,5322,5896,2900,2948,"2016_00-0026182","#03254C",344,232.88,0,344,1.3752620306874,250.13415067386,1,2532,128,"3",350
"4761",0.00295465881936252,2022,"00-0025418",0,NA,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,350,383,15,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greg Olsen",0,0,3,0,0,0,0,0,0,"TE",4762,11899,"#900D09",6961,11898,5323,5897,6726,6811,"2022_00-0025418","#C95B0C",383,350,0,355,0.989373687803373,358.812857443357,0,4727,307,"4",347
"4762",0.00294475397095084,2022,"00-0031209",0,NA,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,350,383,8,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Senorise Perry",0,0,3,0,0,0,0,0,0,"RB",4763,11900,"#900D09",6962,11899,5324,5898,6727,6812,"2022_00-0031209","#228C22",383,350,0,356,0.990311190204133,359.4829620441,0,4736,308,"2",348
"4763",0.00294373626820743,2017,"00-0030422",0,1,75.6,0,0,0,0,0,1,0,0,1,0,0,0,1,240.74,248.88,4,0,0,0,1,0,34.7,0,0,0,1,0,0,0,1,0,0,0,0,232.88,269.33,"Dion Sims",0,1,3,0,39,0,0,0,0,"TE",4764,6393,"#900D09",6963,6280,5325,5899,6728,6813,"2017_00-0030422","#C95B0C",358.5,240.74,1,349,1.32314806951048,263.764886214977,1,2334,261,"4",339
"4764",0.00293559511192143,2013,"00-0024272",0,0,53.8,0,1,0,0,0,0,0,0,0,0,0,0,0,230.91,239,7,0,0,1,0,3,86.3,0,1,0,0,0,0,0,1,0,1,1,1,207.87,176.5,"Devin Hester",0,0,3,0,6,0,0,0,0,"WR",4765,9803,"#900D09",6964,9803,5326,5900,6729,6814,"2013_00-0024272","#03254C",239,230.91,0,428,1.60025444330658,267.457467023575,1,3031,402,"3",434
"4765",0.0029305680654943,2022,"00-0032257",0,3,39.9,0,0,0,0,1,0,0,0,0,0,1,1,1,350,311.21,7,0,1,0,0,1,84.4,0,0,0,0,1,0,0,1,0,0,0,1,247.48,321.2,"Duke Johnson",0,0,3,0,0,0,0,0,0,"RB",4766,11901,"#900D09",6965,11900,5327,5901,6730,6815,"2022_00-0032257","#228C22",383,350,0,357,1.03580056195035,344.660944504402,1,1024,309,"2",349
"4766",0.00292985187843442,2014,"00-0030516",0,0,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,255.3,397.5,1,0,0,1,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,230.91,181.5,"Brice Butler",0,0,3,0,67,0,0,0,0,"WR",4767,5234,"#900D09",6966,4817,5328,5902,6731,6816,"2014_00-0030516","#03254C",397.5,255.3,0,351,1.0242137217195,342.701911287346,0,5151,202,"3",356
"4767",0.00292786885984242,2021,"00-0033217",0,0,80.4,0,1,0,0,0,0,0,0,0,0,0,0,0,227.12,266.45,4,0,0,0,1,0,17.3,0,1,0,0,0,0,0,0,0,0,0,0,312.14,335.7,"Mo Alie-Cox",0,1,3,0,74.9,0,0,0,0,"TE",4768,5028,"#900D09",6967,4516,5329,5903,6732,6817,"2021_00-0033217","#C95B0C",646,247.48,1,347,1.26997536588229,273.233646354178,1,2091,195,"4",339
"4768",0.00292636873200536,2016,"00-0031189",0,0,28.9,0,0,0,0,0,0,0,0,1,0,0,0,0,232.88,204,2,0,0,1,0,NA,NA,0,0,0,0,0,1,0,0,NA,NA,NA,NA,235.56,396.5,"T.J. Jones",0,0,3,0,14.3,0,0,0,0,"WR",4769,8457,"#900D09",6968,8457,5330,5904,6733,6818,"2016_00-0031189","#03254C",344,232.88,0,345,1.40037250132372,246.363021034678,1,2617,347,"3",351
"4769",0.00292278127744794,2014,"00-0029205",0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,255.3,307.5,2,0,1,0,0,0,9.9,0,0,0,1,0,0,0,0,0,0,0,0,230.91,239,"Travaris Cadet",0,1,3,0,72.8,0,0,0,0,"RB",4770,5087,"#900D09",6969,4602,5331,5905,6734,6819,"2014_00-0029205","#228C22",397.5,255.3,1,352,1.14952296725491,306.213977473269,1,1463,195,"2",346
"4770",0.00292239780537784,2021,"00-0035480",0,0,18.5,0,0,0,0,0,0,0,1,1,0,0,0,0,247.48,498.25,2,0,0,1,0,NA,NA,0,0,0,0,0,1,0,0,NA,NA,NA,NA,312.14,392.5,"Malik Taylor",0,0,3,0,3.4,0,0,0,0,"WR",4771,10363,"#900D09",6970,10363,5332,5906,6735,6820,"2021_00-0035480","#03254C",646,247.48,0,348,0.97700140225537,356.191914562922,0,4599,452,"3",352
"4771",0.00291783711872995,2013,"00-0029424",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,230.91,239,113,0,0,1,0,NA,NA,0,0,0,0,0,1,0,0,NA,NA,NA,NA,223.48,210.2,"Marvin McNutt",0,0,3,0,0,0,0,0,0,"WR",4772,11902,"#900D09",6971,11901,5333,5907,6736,6821,"2013_00-0029424","#03254C",239,230.91,0,429,1.60310091933018,267.60635891797,1,3034,471,"3",435
"4772",0.00291697983630002,2019,"00-0034426",0,0,7.2,0,0,0,0,0,0,0,1,0,0,0,0,0,264.62,432.67,1,0,0,1,0,NA,NA,0,0,0,1,0,0,1,0,NA,NA,NA,NA,273.75,361.2,"Javon Wims",0,1,3,0,42.6,0,0,0,0,"WR",4773,6211,"#900D09",6972,6061,5334,5908,6737,6822,"2019_00-0034426","#03254C",602,264.62,1,361,1.01160713101362,356.857903560133,0,5012,246,"3",365
"4773",0.00291697983630002,2019,"00-0034593",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,264.62,602,1,0,0,1,0,NA,NA,0,0,0,1,0,0,1,0,NA,NA,NA,NA,273.75,361.2,"Chris Lacy",0,0,3,0,9,0,0,0,0,"WR",4774,9233,"#900D09",6973,9233,5335,5909,6738,6823,"2019_00-0034593","#03254C",602,264.62,0,362,0.940169422367738,385.036985236483,0,4283,384,"3",366
"4774",0.00291615771129727,2019,"00-0032394",0,0,73.9,0,1,0,0,0,0,0,1,0,0,0,0,0,264.62,296.04,3,0,0,0,1,0,30.4,0,0,0,0,0,0,0,1,0,0,0,0,221.93,229.13,"Nick Vannett",0,0,3,0,33.6,0,0,0,0,"TE",4775,6723,"#900D09",6974,6646,5336,5910,6739,6824,"2019_00-0032394","#C95B0C",602,264.62,0,363,1.20236406043887,301.905231488293,1,1735,274,"4",357
"4775",0.00291302567347884,2019,"00-0032135",0,2,84.3,0,1,0,0,0,1,0,1,0,0,0,1,1,264.62,298,4,0,0,0,1,2,98.2,0,1,0,0,0,0,0,1,0,0,1,1,260.19,269.77,"Jesse James",0,1,3,0,30.2,0,0,0,0,"TE",4776,6940,"#900D09",6975,6884,5337,5911,6740,6825,"2019_00-0032135","#C95B0C",602,264.62,1,364,1.19978393954044,303.387958451441,1,1717,288,"4",358
"4776",0.00290509639307857,2013,"00-0026373",0,0,50.2,0,1,0,0,1,1,0,0,0,0,0,0,0,222.66,195.7,5,0,1,0,0,0,56.3,0,1,0,0,1,0,0,0,0,0,0,0,223.48,210.2,"Justin Forsett",0,0,3,0,26.3,0,0,0,0,"RB",4777,7227,"#900D09",6976,7193,5338,5912,6741,6826,"2013_00-0026373","#228C22",239,230.91,0,430,1.71363328384415,250.928832938744,1,3159,281,"2",427
"4777",0.0029043285176158,2017,"00-0032475",0,0,36.72,0,0,0,0,0,0,0,0,0,0,0,0,0,240.74,358.5,1,0,0,1,0,NA,NA,0,0,0,0,0,0,1,0,NA,NA,NA,NA,232.88,344,"Tanner McEvoy",0,0,3,0,12.3,0,0,0,0,"WR",4778,8733,"#900D09",6977,8733,5339,5913,6742,6827,"2017_00-0032475","#03254C",358.5,240.74,0,350,1.05173574454604,332.783212717629,0,5382,367,"3",353
"4778",0.00290432455949485,2012,"00-0026298",0,0,68.6,0,1,0,0,0,0,0,0,1,0,0,0,0,219.16,201.86,4,0,0,0,1,0,8.9,0,0,0,0,0,0,1,0,0,0,0,0,219.23,357,"Kellen Davis",0,1,3,0,51.9,0,0,0,0,"TE",4779,5792,"#900D09",6978,5559,5340,5914,6743,6828,"2012_00-0026298","#C95B0C",210.2,223.48,1,351,1.47799451474769,237.483966616696,1,2803,230,"4",345
"4779",0.00290046306326985,2021,"00-0033591",0,0,29.8,0,1,0,0,0,0,0,1,0,0,0,0,0,247.48,499.67,4,0,0,1,0,NA,NA,0,0,0,1,0,1,1,0,NA,NA,NA,NA,312.14,392.5,"Noah Brown",0,1,3,0,34.4,0,0,0,0,"WR",4780,6676,"#900D09",6979,6592,5341,5915,6744,6829,"2021_00-0033591","#03254C",646,247.48,1,349,0.97732351152513,357.09772238609,0,4603,285,"3",353
"4780",0.00289629190228879,2021,"00-0029269",0,NA,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,247.48,646,9,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Travis Benjamin",0,0,3,0,0,0,0,0,0,"WR",4781,11903,"#900D09",6980,11902,5342,5916,6745,6830,"2021_00-0029269","#03254C",646,247.48,0,350,0.918914802046632,380.884059349649,0,4155,512,"3",354
"4781",0.00289629190228879,2022,"00-0028411",0,NA,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,350,383,9,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dontrelle Inman",0,0,3,0,0,0,0,0,0,"WR",4782,11904,"#900D09",6981,11903,5343,5917,6746,6831,"2022_00-0028411","#03254C",383,350,0,358,0.992178393823192,360.822209220368,0,4766,310,"3",366
"4782",0.0028937563765794,2022,"00-0033112",0,NA,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,350,383,6,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Temarrick Hemingway",0,0,3,0,0,0,0,0,0,"TE",4783,11905,"#900D09",6982,11904,5344,5918,6747,6832,"2022_00-0033112","#C95B0C",383,350,0,359,0.993108119120842,361.491355359986,0,4776,311,"4",355
"4783",0.0028937563765794,2022,"00-0033080",0,NA,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,350,383,6,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Seth DeValve",0,0,3,0,0,0,0,0,0,"TE",4784,11906,"#900D09",6983,11905,5345,5919,6748,6833,"2022_00-0033080","#C95B0C",383,350,0,360,0.994035275992587,362.160185553299,0,4789,312,"4",356
"4784",0.00288693187758327,2021,"00-0032780",0,0,30.7,0,0,1,0,1,0,0,0,0,0,0,0,0,247.48,321.31,5,0,1,0,0,5,111.4,0,1,0,0,1,0,0,1,1,1,1,1,105.05,84.84,"Jordan Howard",0,0,3,0,62.5,0,0,0,0,"RB",4785,5404,"#900D09",6984,5048,5346,5920,6749,6834,"2021_00-0032780","#228C22",646,247.48,0,351,1.11830761183537,313.867129477852,1,1298,221,"2",341
