"","lw","season","yearly_id","label","Position_order","lws_lastyear","ppr_lastyear","lw_lastyear","sv_lastyear","lw_ever","PA_SuccessRate","PA_HC_Change","PA_Team_Change","PA_Season_Skipped","PA_Team_Drafted","g30_lastyear","g25_lastyear","g20_lastyear","gT10_lastyear","adp_averagePick","ecr","experience","lws_2yrs_ago","ppr_2yrs_ago","lw_2yrs_ago","sv_2yrs_ago","PA_SuccessRate_lastyear","PA_HC_Change_lastyear","PA_Team_Change_lastyear","PA_Season_Skipped_lastyear","PA_Team_Drafted_lastyear","g30_lastyear_2yrs_ago","g25_lastyear_2yrs_ago","g20_lastyear_2yrs_ago","gT10_2yrs_ago","adp_averagePick_lastyear","ecr_lastyear","player_id","full_name","League_Winner","Season_Valid","Games_Away","LWS","PPR","games30","games25","games20","gamesT10","position","LWP4_Ranking","EndofSeason_Rankings","graph_col_lw"
"4384",0.00241827359423041,2021,"2021_00-0034449",0,2,0,7.7,0,0,0,0,0,1,0,1,0,0,0,0,247.48,646,3,0,1,0,0,0,0,0,0,0,0,0,0,0,312.14,325.33,"00-0034449","Buddy Howell",0,0,3,0,1.1,0,0,0,0,"RB",4384,11763,"#900D09"
"4385",0.00241402676329017,2022,"2022_00-0030068",0,3,1,53.9,0,1,0,0,1,0,0,0,0,0,1,0,241,362.5,9,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,247.48,361.16,"00-0030068","Marquise Goodwin",0,0,3,3,0,0,0,0,0,"WR",4385,3308,"#900D09"
"4386",0.00241402676329017,2022,"2022_00-0032398",0,3,1,42.9,0,0,0,0,1,0,0,0,0,0,1,0,241,362.5,6,NA,NA,0,0,0,1,1,1,1,NA,NA,NA,NA,247.48,538,"00-0032398","Chris Moore",0,0,3,3,0,0,0,0,0,"WR",4386,3309,"#900D09"
"4387",0.00241118296980858,2017,"2017_00-0032009",0,3,0,133,0,0,0,0,0,0,0,1,0,0,0,0,240.74,268.33,2,0,59,0,0,0,1,0,0,0,0,0,0,0,232.88,250.8,"00-0032009","Adam Humphries",0,1,3,0,128.7,0,0,0,0,"WR",4387,4807,"#900D09"
"4388",0.00241118296980858,2021,"2021_00-0033589",0,3,0,118.8,0,1,0,0,0,1,0,1,0,0,0,0,247.48,327.64,4,0,59.6,0,1,0,0,0,0,1,0,0,0,0,312.14,298.23,"00-0033589","David Moore",0,0,3,0,0,0,0,0,0,"WR",4388,12035,"#900D09"
"4389",0.00241118296980858,2018,"2018_00-0032009",0,3,0,128.7,0,1,0,0,0,0,0,1,0,0,0,0,254.23,286.13,3,0,133,0,0,0,0,0,0,1,0,0,0,0,240.74,268.33,"00-0032009","Adam Humphries",0,1,3,3,188.7,0,1,1,1,"WR",4389,2466,"#900D09"
"4390",0.00240551773458719,2022,"2022_00-0035639",0,3,0,32.2,0,0,0,0,0,0,0,0,0,0,0,0,237.5,234.35,3,0,14.7,0,0,0,0,0,0,1,0,0,0,0,185.72,193.23,"00-0035639","Parris Campbell",0,0,3,3,0,0,0,0,0,"WR",4390,3310,"#900D09"
"4391",0.00240232842043042,2016,"2016_00-0029129",0,3,0,1.8,0,0,0,0,1,1,0,0,0,0,0,0,232.88,247.2,4,0,23.4,0,0,0,1,0,0,1,0,0,0,0,235.56,264,"00-0029129","Rod Streater",0,1,3,0,49.1,0,0,0,0,"WR",4391,6511,"#900D09"
"4392",0.00240155146457255,2012,"2012_00-0026225",0,4,0,31.6,0,0,0,0,0,0,0,0,0,0,0,0,223.48,210.2,4,0,35.2,0,1,0,1,0,0,0,0,0,0,0,219.23,357,"00-0026225","Craig Stevens",0,1,3,0,56.5,0,0,0,0,"TE",4392,6223,"#900D09"
"4393",0.00240155146457255,2012,"2012_00-0027070",0,4,0,20.3,0,0,0,0,0,0,0,0,0,0,0,0,223.48,210.2,3,0,36.6,0,0,0,0,0,0,0,0,0,0,0,219.23,357,"00-0027070","Travis Beckum",0,0,3,0,0,0,0,0,0,"TE",4393,12036,"#900D09"
"4394",0.00240155146457255,2012,"2012_00-0027732",0,4,0,15.3,0,0,0,0,0,1,0,0,0,0,0,0,223.48,210.2,2,0,45.6,0,0,0,0,0,0,0,0,0,0,0,219.23,357,"00-0027732","Michael Hoomanawanui",0,0,3,0,15.9,0,0,0,0,"TE",4394,8847,"#900D09"
"4395",0.00240155146457255,2018,"2018_00-0032208",0,3,0,32.1,0,1,0,0,0,0,0,0,0,0,0,0,225.39,207.86,3,0,98.8,0,0,0,0,1,0,0,0,0,0,0,226.05,253.52,"00-0032208","Phillip Dorsett",0,1,3,0,81.9,0,0,0,0,"WR",4395,5458,"#900D09"
"4396",0.00240110023878515,2012,"2012_00-0027057",0,3,0,6,0,0,0,0,0,0,0,1,0,0,0,0,223.48,210.2,3,0,101.4,0,0,0,0,0,0,0,0,0,0,0,219.23,174.2,"00-0027057","Brandon Tate",0,1,3,0,40.1,0,0,0,0,"WR",4396,6933,"#900D09"
"4397",0.00240110023878515,2012,"2012_00-0027687",0,3,0,5.4,0,0,0,0,1,1,0,1,0,0,0,0,223.48,210.2,2,2,130,0,0,0,0,0,0,0,0,1,1,0,184.2,183,"00-0027687","Jordan Shipley",0,0,3,0,53.4,0,0,0,0,"WR",4397,6329,"#900D09"
"4398",0.00239151157438755,2016,"2016_00-0030422",0,4,0,34.7,0,0,0,0,1,0,0,0,0,0,0,0,232.88,269.33,3,0,64.4,0,0,0,1,0,0,0,0,0,0,0,235.56,293.33,"00-0030422","Dion Sims",0,0,3,1,75.6,0,0,0,1,"TE",4398,4540,"#900D09"
"4399",0.00239151157438755,2016,"2016_00-0030181",0,4,0,25.2,0,1,0,0,0,0,0,0,0,0,0,0,232.88,326,3,0,41.8,0,0,0,0,0,0,0,0,0,0,0,235.56,396.5,"00-0030181","Jack Doyle",0,1,3,2,145.4,0,0,1,1,"TE",4399,3647,"#900D09"
"4400",0.00239151157438755,2016,"2016_00-0030544",0,4,0,18.4,0,1,0,0,0,0,0,0,0,0,0,0,232.88,343,3,2,43.5,0,0,0,0,0,0,0,0,0,1,1,235.56,262,"00-0030544","Gavin Escobar",0,1,3,0,13,0,0,0,0,"TE",4400,9232,"#900D09"
"4401",0.00239151157438755,2016,"2016_00-0030300",0,3,0,31.4,0,1,0,0,0,0,0,0,0,0,0,0,232.88,344,3,0,56.9,0,0,0,0,0,0,1,0,0,0,0,235.56,396.5,"00-0030300","Jaron Brown",0,0,3,0,35.7,0,0,0,0,"WR",4401,7198,"#900D09"
"4402",0.00239151157438755,2016,"2016_00-0029587",0,4,0,29.4,0,1,0,0,0,0,0,0,0,0,0,0,232.88,344,4,0,47.8,0,1,0,0,0,0,0,0,0,0,0,235.56,316.67,"00-0029587","Rhett Ellison",0,1,3,0,20.8,0,0,0,0,"TE",4402,8309,"#900D09"
"4403",0.00239151157438755,2015,"2015_00-0028074",0,NA,0,23.9,0,1,0,0,0,0,0,0,0,0,0,0,235.56,396.5,4,0,37.8,0,1,0,0,0,0,0,0,0,0,0,255.3,397.5,"00-0028074","Anthony Sherman",0,1,3,0,7.4,0,0,0,0,"FB",4403,10132,"#900D09"
"4404",0.00239151157438755,2015,"2015_00-0028020",0,3,0,23.8,0,0,0,0,0,1,0,0,0,0,0,0,235.56,396.5,4,0,94.2,0,1,0,0,1,0,0,0,0,0,0,255.3,252,"00-0028020","Vincent Brown",0,0,3,0,3.2,0,0,0,0,"WR",4404,11017,"#900D09"
"4405",0.00239151157438755,2015,"2015_00-0029415",0,3,0,13.8,0,0,0,0,0,1,0,0,0,0,0,0,235.56,396.5,3,0,65.3,0,0,0,1,0,0,1,0,0,0,0,255.3,339.5,"00-0029415","Keshawn Martin",0,0,3,0,63.5,0,0,0,0,"WR",4405,5972,"#900D09"
"4406",0.00239151157438755,2022,"2022_00-0036255",0,3,0,21.3,0,0,0,0,0,0,0,0,0,0,0,0,239.8,294,2,0,60.7,0,0,0,1,0,0,0,0,0,0,0,200.99,251.39,"00-0036255","Denzel Mims",0,0,3,3,0,0,0,0,0,"WR",4406,3311,"#900D09"
"4407",0.00239151157438755,2022,"2022_00-0035624",0,3,0,30.4,0,1,0,0,0,0,0,0,0,0,0,0,239.8,362.5,3,0,73.9,0,0,0,0,0,0,0,0,0,0,0,247.48,300.42,"00-0035624","N'Keal Harry",0,0,3,3,0,0,0,0,0,"WR",4407,3312,"#900D09"
"4408",0.00239151157438755,2017,"2017_00-0031598",0,4,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,240.74,258.33,2,0,35.3,0,0,0,0,0,0,0,0,0,0,0,232.88,344,"00-0031598","Nick Boyle",0,1,3,0,50.3,0,0,0,0,"TE",4408,6457,"#900D09"
"4409",0.00239151157438755,2017,"2017_00-0031060",0,3,0,13.4,0,1,0,0,0,0,0,0,0,0,0,0,240.74,358.5,3,0,46.4,0,0,0,0,0,0,1,0,0,0,0,232.88,344,"00-0031060","De'Anthony Thomas",0,1,3,0,40.7,0,0,0,0,"WR",4409,6906,"#900D09"
"4410",0.00239151157438755,2017,"2017_00-0032062",0,4,0,12.5,0,0,0,0,0,1,0,0,0,0,0,0,240.74,358.5,2,0,33.6,0,0,0,1,0,0,0,0,0,0,0,232.88,344,"00-0032062","Blake Bell",0,1,3,0,6.9,0,0,0,0,"TE",4410,10236,"#900D09"
"4411",0.00239151157438755,2017,"2017_00-0029848",0,3,0,10.9,0,0,0,0,0,0,0,0,0,0,0,0,240.74,358.5,4,0,44.9,0,1,0,0,0,0,0,0,0,0,0,232.88,344,"00-0029848","Nick Williams",0,0,3,0,6,0,0,0,0,"WR",4411,10403,"#900D09"
"4412",0.00239151157438755,2022,"2022_00-0034353",0,3,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,241,276.33,4,0,108.7,0,1,0,1,1,0,1,0,0,0,0,247.48,273.55,"00-0034353","Anthony Miller",0,0,3,3,0,0,0,0,0,"WR",4412,3313,"#900D09"
"4413",0.00239151157438755,2022,"2022_00-0034766",0,4,0,14,0,1,0,0,1,0,0,0,0,0,0,0,241,291.93,4,0,73.7,0,1,0,0,1,0,0,0,0,0,0,225.05,247.9,"00-0034766","Chris Herndon",0,0,3,3,0,0,0,0,0,"TE",4413,3314,"#900D09"
"4414",0.00239151157438755,2022,"2022_00-0036254",0,3,0,21.5,0,0,0,0,1,0,0,0,0,0,0,0,241,362.5,2,0,59.2,0,0,0,0,1,0,0,0,0,0,0,247.48,353.71,"00-0036254","Collin Johnson",0,0,3,3,0,0,0,0,0,"WR",4414,3315,"#900D09"
"4415",0.00239151157438755,2022,"2022_00-0035510",0,3,0,18,0,1,0,0,0,0,0,0,0,0,0,0,241,362.5,3,0,33.7,0,0,0,1,0,0,1,0,0,0,0,247.48,628,"00-0035510","Jeff Smith",0,0,3,3,0,0,0,0,0,"WR",4415,3316,"#900D09"
"4416",0.00239151157438755,2022,"2022_00-0035631",0,4,0,17.3,0,1,0,0,0,0,0,0,0,0,0,0,241,362.5,3,0,78.9,0,0,0,0,0,0,0,0,0,0,0,247.48,336.59,"00-0035631","Drew Sample",0,0,3,3,0,0,0,0,0,"TE",4416,3317,"#900D09"
"4417",0.00239151157438755,2022,"2022_00-0034073",0,4,0,15.1,0,1,0,0,0,0,0,0,0,0,0,0,241,362.5,4,0,49.5,0,1,0,0,0,0,0,0,0,0,0,247.48,374.56,"00-0034073","Ross Dwelley",0,0,3,3,0,0,0,0,0,"TE",4417,3318,"#900D09"
"4418",0.00239151157438755,2022,"2022_00-0035350",0,3,0,13.8,0,0,0,0,1,0,0,0,0,0,0,0,241,362.5,3,1,74.8,0,0,0,0,0,0,1,0,0,1,0,247.48,283.92,"00-0035350","Preston Williams",0,0,3,3,0,0,0,0,0,"WR",4418,3319,"#900D09"
"4419",0.00239151157438755,2022,"2022_00-0035298",0,3,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,241,362.5,3,2,102.5,0,0,0,0,0,0,0,0,0,1,1,247.48,301.63,"00-0035298","Scott Miller",0,0,3,3,0,0,0,0,0,"WR",4419,3320,"#900D09"
"4420",0.00239151157438755,2022,"2022_00-0035457",0,3,0,3.6,0,0,0,0,1,0,0,0,0,0,0,0,241,362.5,3,0,79.5,0,0,0,1,1,0,1,0,0,0,0,247.48,304.49,"00-0035457","Tyron Johnson",0,0,3,3,0,0,0,0,0,"WR",4420,3321,"#900D09"
"4421",0.00239151157438755,2022,"2022_00-0035527",0,3,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,241,362.5,3,1,54.8,0,0,0,0,0,0,1,0,0,1,0,247.48,327.91,"00-0035527","Andy Isabella",0,0,3,3,0,0,0,0,0,"WR",4421,3322,"#900D09"
"4422",0.00239151157438755,2022,"2022_00-0035703",0,3,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,241,362.5,3,0,69.6,0,0,0,0,0,0,1,0,0,0,0,247.48,328.25,"00-0035703","Miles Boykin",0,0,3,3,0,0,0,0,0,"WR",4422,3323,"#900D09"
"4423",0.00239151157438755,2022,"2022_00-0034366",0,3,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,241,362.5,4,1,89,0,0,0,0,1,0,1,0,0,1,0,222.92,295.36,"00-0034366","Keke Coutee",0,0,3,3,0,0,0,0,0,"WR",4423,3324,"#900D09"
"4424",0.00239151157438755,2021,"2021_00-0034981",0,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,247.48,344.82,2,0,68.4,0,0,0,0,1,0,0,0,0,0,0,275.47,344.46,"00-0034981","Foster Moreau",0,0,3,0,78.3,0,0,0,0,"TE",4424,5544,"#900D09"
"4425",0.00239151157438755,2021,"2021_00-0033611",0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,247.48,439,4,0,58.9,0,0,0,0,1,0,0,0,0,0,0,312.14,360.7,"00-0033611","Ricky Seals-Jones",0,1,3,0,69.1,0,0,0,0,"TE",4425,5781,"#900D09"
"4426",0.00239151157438755,2021,"2021_00-0031787",0,3,0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,247.48,471.33,4,0,39.9,0,0,0,0,1,0,0,0,0,0,0,312.14,322.05,"00-0031787","Jake Kumerow",0,1,3,0,2.3,0,0,0,0,"WR",4426,11247,"#900D09"
"4427",0.00239151157438755,2021,"2021_00-0033528",0,4,0,1.6,0,0,0,0,0,1,0,0,0,0,0,0,247.48,473.5,4,0,56.1,0,0,0,1,0,0,0,0,0,0,0,304.89,343.6,"00-0033528","Jeremy Sprinkle",0,1,3,0,4.1,0,0,0,0,"TE",4427,10802,"#900D09"
"4428",0.00239151157438755,2021,"2021_00-0034988",0,4,0,29.2,0,0,0,0,0,0,0,0,0,0,0,0,247.48,488,2,1,75.8,0,0,0,1,0,0,0,0,0,1,0,267.62,334.55,"00-0034988","Kaden Smith",0,0,3,0,6.3,0,0,0,0,"TE",4428,10340,"#900D09"
"4429",0.00239151157438755,2019,"2019_00-0033896",0,4,0,17.8,0,0,0,0,0,0,0,0,0,0,0,0,264.62,301.62,2,0,42.7,0,0,0,1,0,0,0,0,0,0,0,245.45,268.89,"00-0033896","Adam Shaheen",0,0,3,0,18.4,0,0,0,0,"TE",4429,8536,"#900D09"
"4430",0.00239151157438755,2018,"2018_00-0032134",0,4,0,25.2,0,1,0,0,0,0,0,0,0,0,0,0,273.75,361.2,3,0,54.4,0,0,0,0,0,0,0,0,0,0,0,240.74,358.5,"00-0032134","C.J. Uzomah",0,1,3,0,104.9,0,0,0,0,"TE",4430,5033,"#900D09"
"4431",0.00239151157438755,2018,"2018_00-0031035",0,4,0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,273.75,361.2,4,0,34.8,0,0,0,0,0,0,0,0,0,0,0,240.74,320.5,"00-0031035","Xavier Grimble",0,0,3,0,12.6,0,0,0,0,"TE",4431,9293,"#900D09"
"4432",0.00239151157438755,2018,"2018_00-0032166",0,3,0,13,0,0,0,0,0,1,0,0,0,0,0,0,273.75,361.2,3,5,77.9,0,0,0,0,1,0,1,1,1,1,1,240.74,273.09,"00-0032166","Sammie Coates",0,0,3,0,2.2,0,0,0,0,"WR",4432,11276,"#900D09"
"4433",0.00239151157438755,2020,"2020_00-0032951",0,3,0,33.4,0,1,0,0,1,1,0,0,0,0,0,0,312.14,334.75,4,0,71.2,0,1,0,0,0,0,0,0,0,0,0,264.62,342,"00-0032951","Laquon Treadwell",0,0,3,0,22.9,0,0,0,0,"WR",4433,8110,"#900D09"
"4434",0.00239151157438755,2020,"2020_00-0033911",0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,312.14,348.6,3,0,87.6,0,0,0,1,1,0,0,0,0,0,0,264.62,271.59,"00-0033911","Taywan Taylor",0,0,3,0,0,0,0,0,0,"WR",4434,12037,"#900D09"
"4435",0.00239151157438755,2020,"2020_00-0034420",0,4,0,1.8,0,0,0,0,0,1,0,0,0,0,0,0,312.14,356.33,2,0,65.5,0,0,0,0,0,0,0,0,0,0,0,262.31,294,"00-0034420","Jordan Thomas",0,0,3,0,7.3,0,0,0,0,"TE",4435,10149,"#900D09"
"4436",0.00238544191233814,2012,"2012_00-0028116",0,3,NA,NA,0,0,0,0,0,0,1,0,NA,NA,NA,NA,223.48,210.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0028116","Aldrick Robinson",0,0,3,0,54.1,0,0,0,0,"WR",4436,6302,"#900D09"
"4437",0.00238544191233814,2012,"2012_00-0028114",0,3,NA,NA,0,0,0,0,0,0,1,0,NA,NA,NA,NA,223.48,210.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0028114","Dwayne Harris",0,0,3,0,53.2,0,0,0,0,"WR",4437,6336,"#900D09"
"4438",0.00238544191233814,2012,"2012_00-0028263",0,3,NA,NA,0,0,0,0,0,0,1,0,NA,NA,NA,NA,223.48,210.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0028263","Andre Holmes",0,0,3,0,3.1,0,0,0,0,"WR",4438,11042,"#900D09"
"4439",0.00238544191233814,2012,"2012_00-0028581",0,NA,NA,NA,0,0,0,0,1,0,1,0,NA,NA,NA,NA,223.48,210.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0028581","Patrick DiMarco",0,0,3,0,0,0,0,0,0,"FB",4439,12038,"#900D09"
"4440",0.00238544191233814,2013,"2013_00-0029667",0,3,NA,NA,0,0,0,0,1,0,1,0,NA,NA,NA,NA,226.32,239,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0029667","Nick Toon",0,0,3,0,10.8,0,0,0,0,"WR",4440,9549,"#900D09"
"4441",0.00238544191233814,2013,"2013_00-0029391",0,4,NA,NA,0,0,0,0,1,0,1,0,NA,NA,NA,NA,230.91,239,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0029391","Sean McGrath",0,1,3,0,68.2,0,0,0,0,"TE",4441,5809,"#900D09"
"4442",0.00238544191233814,2013,"2013_00-0029068",0,NA,NA,NA,0,0,0,0,0,0,1,0,NA,NA,NA,NA,230.91,239,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0029068","Derrick Coleman",0,0,3,0,20.5,0,0,0,0,"FB",4442,8338,"#900D09"
"4443",0.00238544191233814,2013,"2013_00-0029336",0,3,NA,NA,0,0,0,0,1,0,1,0,NA,NA,NA,NA,230.91,239,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0029336","Brittan Golden",0,0,3,0,17.6,0,0,0,0,"WR",4443,8625,"#900D09"
"4444",0.00238544191233814,2013,"2013_00-0029694",0,4,NA,NA,0,0,0,0,0,0,1,0,NA,NA,NA,NA,230.91,239,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0029694","Michael Egnew",0,1,3,0,13.9,0,0,0,0,"TE",4444,9114,"#900D09"
"4445",0.00238544191233814,2016,"2016_00-0032064",0,3,NA,NA,0,0,0,0,1,0,1,0,NA,NA,NA,NA,232.88,221.13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0032064","DeAndre Smelter",0,0,3,0,3.3,0,0,0,0,"WR",4445,10984,"#900D09"
"4446",0.00238544191233814,2018,"2018_00-0033382",0,3,NA,NA,0,0,0,0,0,0,1,0,NA,NA,NA,NA,273.75,206.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0033382","Austin Carr",0,0,3,0,30.7,0,0,0,0,"WR",4446,7507,"#900D09"
"4447",0.00238004210405052,2020,"2020_00-0026035",0,3,1,140.56,0,1,0,0,1,0,0,0,0,0,1,0,267.09,234.58,12,1,127.42,0,1,0,0,1,0,0,0,0,1,0,234.8,252.65,"00-0026035","Danny Amendola",0,0,3,0,106.4,0,0,0,0,"WR",4447,5019,"#900D09"
"4448",0.00237630540505052,2012,"2012_00-0027608",0,3,0,65.3,0,0,0,0,0,0,0,1,0,0,0,0,223.48,210.2,112,0,1.8,0,0,0,1,0,0,0,0,0,0,0,219.23,357,"00-0027608","Kyle Williams",0,1,3,0,43.3,0,0,0,0,"WR",4448,6764,"#900D09"
"4449",0.00237028673291206,2021,"2021_00-0033955",0,2,0,43.9,0,1,0,0,0,0,0,1,0,0,0,0,247.48,340.88,4,NA,NA,0,0,0,0,1,1,1,NA,NA,NA,NA,312.14,392.5,"00-0033955","Jeremy McNichols",0,1,3,0,73.6,0,0,0,0,"RB",4449,5661,"#900D09"
"4450",0.00236637052148581,2014,"2014_00-0029155",0,3,0,86.6,0,1,0,0,0,0,0,1,0,0,0,0,255.3,397.5,114,0,0,0,0,0,1,0,0,1,0,0,0,0,230.91,239,"00-0029155","Mike Brown",0,0,3,0,13.8,0,0,0,0,"WR",4450,9127,"#900D09"
"4451",0.00236637052148581,2020,"2020_00-0031868",0,3,0,71.9,0,1,0,0,0,1,0,1,0,0,0,0,312.14,292.84,5,0,1.8,0,0,0,1,1,0,1,0,0,0,0,264.62,509,"00-0031868","Damiere Byrd",0,1,3,3,114.9,0,1,1,1,"WR",4451,2580,"#900D09"
"4452",0.00236437097191811,2015,"2015_00-0029510",0,2,0,29.9,0,0,0,0,0,0,0,0,0,0,0,0,235.56,290.33,3,2,24.9,0,0,0,1,0,0,0,0,0,1,1,185.21,179.33,"00-0029510","Jonathan Grimes",0,1,3,2,85.5,0,0,1,1,"RB",4452,3873,"#900D09"
"4453",0.00235700979828835,2021,"2021_00-0036415",0,3,0,46.9,0,0,0,0,0,0,0,0,0,0,0,0,225.78,247.41,1,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,209.82,254.06,"00-0036415","Van Jefferson",0,1,3,2,163.1,0,0,1,1,"WR",4453,3601,"#900D09"
"4454",0.00235638068988919,2018,"2018_00-0028011",0,2,0,16.8,0,0,0,0,0,0,0,1,0,0,0,0,273.75,361.2,7,0,0.7,0,0,0,0,1,0,1,0,0,0,0,240.74,358.5,"00-0028011","Stevan Ridley",0,0,3,0,14.8,0,0,0,0,"RB",4454,8980,"#900D09"
"4455",0.00235638068988919,2020,"2020_00-0028063",0,2,0,5.9,0,0,0,0,0,1,0,1,0,0,0,0,312.14,392.5,9,0,0,0,0,0,0,1,0,0,0,0,0,0,264.62,397,"00-0028063","Taiwan Jones",0,0,3,0,0,0,0,0,0,"RB",4455,12039,"#900D09"
"4456",0.00234947097487748,2014,"2014_00-0025396",0,3,0,124.5,0,1,0,0,0,1,0,1,0,0,0,0,255.3,279,7,0,2.8,0,0,0,0,1,0,0,0,0,0,0,230.91,239,"00-0025396","Ted Ginn",0,1,3,0,40,0,0,0,0,"WR",4456,6936,"#900D09"
"4457",0.00234715547412634,2015,"2015_00-0031060",0,3,0,61.9,0,0,0,0,0,0,0,0,0,0,0,0,235.56,273,1,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,255.3,259.25,"00-0031060","De'Anthony Thomas",0,1,3,0,46.4,0,0,0,0,"WR",4457,6627,"#900D09"
"4458",0.00234715547412634,2017,"2017_00-0032959",0,3,0,37.6,0,0,0,0,0,0,0,0,0,0,0,0,240.74,260.86,1,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,232.88,344,"00-0032959","Charone Peake",0,0,3,0,1.3,0,0,0,0,"WR",4458,11686,"#900D09"
"4459",0.00234715547412634,2017,"2017_00-0032355",0,3,0,46.3,0,0,0,0,0,0,0,0,0,0,0,0,240.74,265.29,1,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,232.88,344,"00-0032355","Chester Rogers",0,1,3,2,58.2,0,0,1,1,"WR",4459,3987,"#900D09"
"4460",0.00234715547412634,2017,"2017_00-0033079",0,3,0,38.5,0,0,0,0,0,0,0,0,0,0,0,0,240.74,280.6,1,NA,NA,0,0,0,1,0,0,0,NA,NA,NA,NA,232.88,344,"00-0033079","Ricardo Louis",0,1,3,0,62.7,0,0,0,0,"WR",4460,6000,"#900D09"
"4461",0.00234715547412634,2017,"2017_00-0032626",0,3,0,44.2,0,0,0,0,0,0,0,0,0,0,0,0,240.74,307.33,1,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,232.88,344,"00-0032626","Geronimo Allison",0,1,3,0,46.3,0,0,0,0,"WR",4461,6634,"#900D09"
"4462",0.00234715547412634,2017,"2017_00-0032795",0,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,240.74,358.5,1,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,232.88,344,"00-0032795","Cody Core",0,0,3,0,0,0,0,0,0,"WR",4462,12040,"#900D09"
"4463",0.00234715547412634,2017,"2017_00-0032475",0,3,0,36.72,0,0,0,0,0,0,0,0,0,0,0,0,240.74,358.5,1,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,232.88,344,"00-0032475","Tanner McEvoy",0,0,3,0,12.3,0,0,0,0,"WR",4463,9332,"#900D09"
"4464",0.00234715547412634,2021,"2021_00-0036277",0,3,0,66.9,0,0,0,0,1,0,0,0,0,0,0,0,245.3,267.43,1,NA,NA,0,0,0,1,0,0,0,NA,NA,NA,NA,246.25,321.33,"00-0036277","Quintez Cephus",0,0,3,0,49.4,0,0,0,0,"WR",4464,6498,"#900D09"
"4465",0.00234715547412634,2018,"2018_00-0033896",0,4,0,42.7,0,0,0,0,1,0,0,0,0,0,0,0,245.45,268.89,1,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,215.32,254.5,"00-0033896","Adam Shaheen",0,0,3,0,17.8,0,0,0,0,"TE",4465,8601,"#900D09"
"4466",0.00234715547412634,2021,"2021_00-0036331",0,3,0,53.1,0,0,0,0,0,0,0,0,0,0,0,0,247.48,345.78,1,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,214,291.5,"00-0036331","Devin Duvernay",0,1,3,0,77,0,0,0,0,"WR",4466,5571,"#900D09"
"4467",0.00234715547412634,2019,"2019_00-0034364",0,4,0,39.5,0,0,0,0,0,0,0,0,0,0,0,0,264.62,317.09,1,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,273.75,276.22,"00-0034364","Jordan Akins",0,1,3,1,89.8,0,0,1,0,"TE",4467,4314,"#900D09"
"4468",0.00234705931507051,2012,"2012_00-0028068",0,2,0,15.6,0,0,0,0,0,0,0,0,0,0,0,0,223.48,210.2,1,NA,NA,0,0,0,1,0,0,0,NA,NA,NA,NA,208.36,269,"00-0028068","Jamie Harper",0,0,3,0,22.8,0,0,0,0,"RB",4468,8122,"#900D09"
